"sim_year","site","year","md","ave30moistureMeasure","ave30_60moistureMeasure","ave60_100moistureMeasure","totalSoilMoistureMeasure","ID_sim","DOY","Rain","Irri","bulk_density","porosity","TW0_30","TW30_60","TW60_100","allTWsim","topPorosity"
2005,1,2005,"06-20",7.95,9,13.6,30.9,91,171,0,0,1.2,0.54,5.97,10.29,15,31.26,0.55
2005,1,2005,"06-20",7.95,9,13.6,30.9,93,171,0,0,1.2,0.54,5.97,10.29,15,31.26,0.55
2005,1,2005,"06-20",7.95,9,13.6,30.9,25,171,0,0,1.1,0.58,6.57,11.13,16.16,33.86,0.58
2005,1,2005,"06-20",7.95,9,13.6,30.9,27,171,0,0,1.1,0.58,6.57,11.13,16.16,33.86,0.58
2005,1,2005,"06-20",7.95,9,13.6,30.9,92,171,0,0,1.2,0.54,5.97,10.29,15,31.26,0.55
2005,1,2005,"06-21",7.8,9,13.6,30.7,91,172,0.3,0,1.2,0.54,5.7,10.14,14.96,30.8,0.55
2005,1,2005,"06-21",7.8,9,13.6,30.7,60,172,0.3,0,1.15,0.56,6,10.59,15.52,32.11,0.57
2005,1,2005,"06-21",7.8,9,13.6,30.7,26,172,0.3,0,1.1,0.58,6.3,11.01,16.12,33.43,0.58
2005,1,2005,"06-21",7.8,9,13.6,30.7,59,172,0.3,0,1.15,0.56,6,10.59,15.52,32.11,0.57
2005,1,2005,"06-21",7.8,9,13.6,30.7,93,172,0.3,0,1.2,0.54,5.7,10.14,14.96,30.8,0.55
2005,1,2005,"06-21",7.8,9,13.6,30.7,92,172,0.3,0,1.2,0.54,5.7,10.14,14.96,30.8,0.55
2005,1,2005,"06-21",7.8,9,13.6,30.7,58,172,0.3,0,1.15,0.56,6,10.59,15.52,32.11,0.57
2005,1,2005,"06-21",7.8,9,13.6,30.7,25,172,0.3,0,1.1,0.58,6.3,11.01,16.12,33.43,0.58
2005,1,2005,"06-21",7.8,9,13.6,30.7,27,172,0.3,0,1.1,0.58,6.3,11.01,16.12,33.43,0.58
2005,1,2005,"06-22",7.65,8.85,13.6,30.5,58,173,0,0,1.15,0.56,5.7,10.41,15.44,31.55,0.57
2005,1,2005,"06-22",7.65,8.85,13.6,30.5,60,173,0,0,1.15,0.56,5.7,10.41,15.44,31.55,0.57
2005,1,2005,"06-22",7.65,8.85,13.6,30.5,26,173,0,0,1.1,0.58,6,10.83,16,32.83,0.58
2005,1,2005,"06-22",7.65,8.85,13.6,30.5,59,173,0,0,1.15,0.56,5.7,10.41,15.44,31.55,0.57
2005,1,2005,"06-22",7.65,8.85,13.6,30.5,92,173,0,0,1.2,0.54,5.4,9.99,14.88,30.27,0.55
2005,1,2005,"06-22",7.65,8.85,13.6,30.5,25,173,0,0,1.1,0.58,6,10.83,16,32.83,0.58
2005,1,2005,"06-22",7.65,8.85,13.6,30.5,91,173,0,0,1.2,0.54,5.4,9.99,14.88,30.27,0.55
2005,1,2005,"06-22",7.65,8.85,13.6,30.5,93,173,0,0,1.2,0.54,5.4,9.99,14.88,30.27,0.55
2005,1,2005,"06-22",7.65,8.85,13.6,30.5,27,173,0,0,1.1,0.58,6,10.83,16,32.83,0.58
2005,1,2005,"06-23",7.65,8.85,13.6,30.5,60,174,0,0,1.15,0.56,5.34,10.2,15.32,30.86,0.57
2005,1,2005,"06-23",7.65,8.85,13.6,30.5,58,174,0,0,1.15,0.56,5.34,10.2,15.32,30.86,0.57
2005,1,2005,"06-23",7.65,8.85,13.6,30.5,91,174,0,0,1.2,0.54,5.04,9.75,14.76,29.55,0.55
2005,1,2005,"06-23",7.65,8.85,13.6,30.5,26,174,0,0,1.1,0.58,5.61,10.62,15.88,32.11,0.58
2005,1,2005,"06-23",7.65,8.85,13.6,30.5,59,174,0,0,1.15,0.56,5.34,10.2,15.32,30.86,0.57
2005,1,2005,"06-23",7.65,8.85,13.6,30.5,25,174,0,0,1.1,0.58,5.61,10.62,15.88,32.11,0.58
2005,1,2005,"06-23",7.65,8.85,13.6,30.5,27,174,0,0,1.1,0.58,5.61,10.62,15.88,32.11,0.58
2005,1,2005,"06-23",7.65,8.85,13.6,30.5,93,174,0,0,1.2,0.54,5.04,9.75,14.76,29.55,0.55
2005,1,2005,"06-23",7.65,8.85,13.6,30.5,92,174,0,0,1.2,0.54,5.04,9.75,14.76,29.55,0.55
2005,1,2005,"06-24",7.5,8.7,13.6,30.3,59,175,0,11,1.15,0.56,6.15,10.02,15.2,31.37,0.57
2005,1,2005,"06-24",7.5,8.7,13.6,30.3,58,175,0,11,1.15,0.56,6.15,10.02,15.2,31.37,0.57
2005,1,2005,"06-24",7.5,8.7,13.6,30.3,25,175,0,11,1.1,0.58,6.42,10.44,15.8,32.66,0.58
2005,1,2005,"06-24",7.5,8.7,13.6,30.3,26,175,0,11,1.1,0.58,6.42,10.44,15.8,32.66,0.58
2005,1,2005,"06-24",7.5,8.7,13.6,30.3,27,175,0,11,1.1,0.58,6.42,10.44,15.8,32.66,0.58
2005,1,2005,"06-24",7.5,8.7,13.6,30.3,60,175,0,11,1.15,0.56,6.15,10.02,15.2,31.37,0.57
2005,1,2005,"06-24",7.5,8.7,13.6,30.3,91,175,0,11,1.2,0.54,5.85,9.57,14.64,30.06,0.55
2005,1,2005,"06-24",7.5,8.7,13.6,30.3,92,175,0,11,1.2,0.54,5.85,9.57,14.64,30.06,0.55
2005,1,2005,"06-24",7.5,8.7,13.6,30.3,93,175,0,11,1.2,0.54,5.85,9.57,14.64,30.06,0.55
2005,1,2005,"06-25",7.65,8.7,13.4,30.1,59,176,1,0,1.15,0.56,5.91,9.9,15.12,30.93,0.57
2005,1,2005,"06-25",7.65,8.7,13.4,30.1,58,176,1,0,1.15,0.56,5.91,9.9,15.12,30.93,0.57
2005,1,2005,"06-25",7.65,8.7,13.4,30.1,60,176,1,0,1.15,0.56,5.91,9.9,15.12,30.93,0.57
2005,1,2005,"06-25",7.65,8.7,13.4,30.1,25,176,1,0,1.1,0.58,6.18,10.32,15.72,32.22,0.58
2005,1,2005,"06-25",7.65,8.7,13.4,30.1,27,176,1,0,1.1,0.58,6.18,10.32,15.72,32.22,0.58
2005,1,2005,"06-25",7.65,8.7,13.4,30.1,92,176,1,0,1.2,0.54,5.61,9.45,14.56,29.62,0.55
2005,1,2005,"06-25",7.65,8.7,13.4,30.1,93,176,1,0,1.2,0.54,5.61,9.45,14.56,29.62,0.55
2005,1,2005,"06-25",7.65,8.7,13.4,30.1,26,176,1,0,1.1,0.58,6.18,10.32,15.72,32.22,0.58
2005,1,2005,"06-25",7.65,8.7,13.4,30.1,91,176,1,0,1.2,0.54,5.61,9.45,14.56,29.62,0.55
2005,1,2005,"06-26",7.8,8.7,13.4,30.3,25,177,0,0,1.1,0.58,5.76,10.11,15.56,31.43,0.58
2005,1,2005,"06-26",7.8,8.7,13.4,30.3,26,177,0,0,1.1,0.58,5.76,10.11,15.56,31.43,0.58
2005,1,2005,"06-26",7.8,8.7,13.4,30.3,59,177,0,0,1.15,0.56,5.46,9.69,15,30.15,0.57
2005,1,2005,"06-26",7.8,8.7,13.4,30.3,60,177,0,0,1.15,0.56,5.46,9.69,15,30.15,0.57
2005,1,2005,"06-26",7.8,8.7,13.4,30.3,93,177,0,0,1.2,0.54,5.19,9.24,14.4,28.83,0.55
2005,1,2005,"06-26",7.8,8.7,13.4,30.3,27,177,0,0,1.1,0.58,5.76,10.11,15.56,31.43,0.58
2005,1,2005,"06-26",7.8,8.7,13.4,30.3,58,177,0,0,1.15,0.56,5.46,9.69,15,30.15,0.57
2005,1,2005,"06-26",7.8,8.7,13.4,30.3,91,177,0,0,1.2,0.54,5.19,9.24,14.4,28.83,0.55
2005,1,2005,"06-26",7.8,8.7,13.4,30.3,92,177,0,0,1.2,0.54,5.19,9.24,14.4,28.83,0.55
2005,1,2005,"06-27",7.8,8.7,13.2,30,26,178,3.6,0,1.1,0.58,5.67,9.96,15.44,31.07,0.58
2005,1,2005,"06-27",7.8,8.7,13.2,30,58,178,3.6,0,1.15,0.56,5.4,9.51,14.88,29.79,0.57
2005,1,2005,"06-27",7.8,8.7,13.2,30,59,178,3.6,0,1.15,0.56,5.4,9.51,14.88,29.79,0.57
2005,1,2005,"06-27",7.8,8.7,13.2,30,60,178,3.6,0,1.15,0.56,5.4,9.51,14.88,29.79,0.57
2005,1,2005,"06-27",7.8,8.7,13.2,30,25,178,3.6,0,1.1,0.58,5.67,9.96,15.44,31.07,0.58
2005,1,2005,"06-27",7.8,8.7,13.2,30,91,178,3.6,0,1.2,0.54,5.13,9.09,14.28,28.5,0.55
2005,1,2005,"06-27",7.8,8.7,13.2,30,27,178,3.6,0,1.1,0.58,5.67,9.96,15.44,31.07,0.58
2005,1,2005,"06-27",7.8,8.7,13.2,30,93,178,3.6,0,1.2,0.54,5.13,9.09,14.28,28.5,0.55
2005,1,2005,"06-27",7.8,8.7,13.2,30,92,178,3.6,0,1.2,0.54,5.13,9.09,14.28,28.5,0.55
2005,1,2005,"06-28",7.8,8.7,13.2,30,59,179,0,0,1.15,0.56,5.04,9.33,14.72,29.09,0.57
2005,1,2005,"06-28",7.8,8.7,13.2,30,60,179,0,0,1.15,0.56,5.04,9.33,14.72,29.09,0.57
2005,1,2005,"06-28",7.8,8.7,13.2,30,25,179,0,0,1.1,0.58,5.31,9.75,15.28,30.34,0.58
2005,1,2005,"06-28",7.8,8.7,13.2,30,27,179,0,0,1.1,0.58,5.31,9.75,15.28,30.34,0.58
2005,1,2005,"06-28",7.8,8.7,13.2,30,93,179,0,0,1.2,0.54,4.74,8.88,14.16,27.78,0.55
2005,1,2005,"06-28",7.8,8.7,13.2,30,58,179,0,0,1.15,0.56,5.04,9.33,14.72,29.09,0.57
2005,1,2005,"06-28",7.8,8.7,13.2,30,92,179,0,0,1.2,0.54,4.74,8.88,14.16,27.78,0.55
2005,1,2005,"06-28",7.8,8.7,13.2,30,26,179,0,0,1.1,0.58,5.31,9.75,15.28,30.34,0.58
2005,1,2005,"06-28",7.8,8.7,13.2,30,91,179,0,0,1.2,0.54,4.74,8.88,14.16,27.78,0.55
2005,1,2005,"06-29",7.95,8.7,13.2,30.2,59,180,0.3,29,1.15,0.56,7.62,9.15,14.6,31.37,0.57
2005,1,2005,"06-29",7.95,8.7,13.2,30.2,27,180,0.3,29,1.1,0.58,7.92,9.57,15.16,32.65,0.58
2005,1,2005,"06-29",7.95,8.7,13.2,30.2,26,180,0.3,29,1.1,0.58,7.92,9.57,15.16,32.65,0.58
2005,1,2005,"06-29",7.95,8.7,13.2,30.2,93,180,0.3,29,1.2,0.54,7.35,8.7,14,30.05,0.55
2005,1,2005,"06-29",7.95,8.7,13.2,30.2,60,180,0.3,29,1.15,0.56,7.62,9.15,14.6,31.37,0.57
2005,1,2005,"06-29",7.95,8.7,13.2,30.2,25,180,0.3,29,1.1,0.58,7.92,9.57,15.16,32.65,0.58
2005,1,2005,"06-29",7.95,8.7,13.2,30.2,58,180,0.3,29,1.15,0.56,7.62,9.15,14.6,31.37,0.57
2005,1,2005,"06-29",7.95,8.7,13.2,30.2,91,180,0.3,29,1.2,0.54,7.35,8.7,14,30.05,0.55
2005,1,2005,"06-29",7.95,8.7,13.2,30.2,92,180,0.3,29,1.2,0.54,7.35,8.7,14,30.05,0.55
2005,1,2005,"06-30",8.25,9,13.4,31,59,181,0,0,1.15,0.56,7.29,9,14.48,30.77,0.57
2005,1,2005,"06-30",8.25,9,13.4,31,60,181,0,0,1.15,0.56,7.29,9,14.48,30.77,0.57
2005,1,2005,"06-30",8.25,9,13.4,31,25,181,0,0,1.1,0.58,7.56,9.42,15.04,32.02,0.58
2005,1,2005,"06-30",8.25,9,13.4,31,26,181,0,0,1.1,0.58,7.56,9.42,15.04,32.02,0.58
2005,1,2005,"06-30",8.25,9,13.4,31,27,181,0,0,1.1,0.58,7.56,9.42,15.04,32.02,0.58
2005,1,2005,"06-30",8.25,9,13.4,31,58,181,0,0,1.15,0.56,7.29,9,14.48,30.77,0.57
2005,1,2005,"06-30",8.25,9,13.4,31,93,181,0,0,1.2,0.54,7.02,8.55,13.88,29.45,0.55
2005,1,2005,"06-30",8.25,9,13.4,31,91,181,0,0,1.2,0.54,7.02,8.55,13.88,29.45,0.55
2005,1,2005,"06-30",8.25,9,13.4,31,92,181,0,0,1.2,0.54,7.02,8.55,13.88,29.45,0.55
2005,1,2005,"07-01",8.25,9,13.4,31,59,182,0,0,1.15,0.56,6.99,8.85,14.36,30.2,0.57
2005,1,2005,"07-01",8.25,9,13.4,31,60,182,0,0,1.15,0.56,6.99,8.85,14.36,30.2,0.57
2005,1,2005,"07-01",8.25,9,13.4,31,27,182,0,0,1.1,0.58,7.29,9.27,14.96,31.52,0.58
2005,1,2005,"07-01",8.25,9,13.4,31,93,182,0,0,1.2,0.54,6.72,8.4,13.8,28.92,0.55
2005,1,2005,"07-01",8.25,9,13.4,31,58,182,0,0,1.15,0.56,6.99,8.85,14.36,30.2,0.57
2005,1,2005,"07-01",8.25,9,13.4,31,92,182,0,0,1.2,0.54,6.72,8.4,13.8,28.92,0.55
2005,1,2005,"07-01",8.25,9,13.4,31,25,182,0,0,1.1,0.58,7.29,9.27,14.96,31.52,0.58
2005,1,2005,"07-01",8.25,9,13.4,31,26,182,0,0,1.1,0.58,7.29,9.27,14.96,31.52,0.58
2005,1,2005,"07-01",8.25,9,13.4,31,91,182,0,0,1.2,0.54,6.72,8.4,13.8,28.92,0.55
2005,1,2005,"07-02",8.25,9,13.4,31,59,183,0.3,0,1.15,0.56,6.6,8.67,14.24,29.51,0.57
2005,1,2005,"07-02",8.25,9,13.4,31,60,183,0.3,0,1.15,0.56,6.6,8.67,14.24,29.51,0.57
2005,1,2005,"07-02",8.25,9,13.4,31,25,183,0.3,0,1.1,0.58,6.9,9.09,14.8,30.79,0.58
2005,1,2005,"07-02",8.25,9,13.4,31,26,183,0.3,0,1.1,0.58,6.9,9.09,14.8,30.79,0.58
2005,1,2005,"07-02",8.25,9,13.4,31,27,183,0.3,0,1.1,0.58,6.9,9.09,14.8,30.79,0.58
2005,1,2005,"07-02",8.25,9,13.4,31,93,183,0.3,0,1.2,0.54,6.33,8.22,13.64,28.19,0.55
2005,1,2005,"07-02",8.25,9,13.4,31,92,183,0.3,0,1.2,0.54,6.33,8.22,13.64,28.19,0.55
2005,1,2005,"07-02",8.25,9,13.4,31,58,183,0.3,0,1.15,0.56,6.6,8.67,14.24,29.51,0.57
2005,1,2005,"07-02",8.25,9,13.4,31,91,183,0.3,0,1.2,0.54,6.33,8.22,13.64,28.19,0.55
2005,1,2005,"07-03",7.95,8.7,13.2,30.2,60,184,0,0,1.15,0.56,6.39,8.55,14.12,29.06,0.57
2005,1,2005,"07-03",7.95,8.7,13.2,30.2,59,184,0,0,1.15,0.56,6.39,8.55,14.12,29.06,0.57
2005,1,2005,"07-03",7.95,8.7,13.2,30.2,92,184,0,0,1.2,0.54,6.12,8.13,13.56,27.81,0.55
2005,1,2005,"07-03",7.95,8.7,13.2,30.2,25,184,0,0,1.1,0.58,6.66,9,14.72,30.38,0.58
2005,1,2005,"07-03",7.95,8.7,13.2,30.2,26,184,0,0,1.1,0.58,6.66,9,14.72,30.38,0.58
2005,1,2005,"07-03",7.95,8.7,13.2,30.2,27,184,0,0,1.1,0.58,6.66,9,14.72,30.38,0.58
2005,1,2005,"07-03",7.95,8.7,13.2,30.2,58,184,0,0,1.15,0.56,6.39,8.55,14.12,29.06,0.57
2005,1,2005,"07-03",7.95,8.7,13.2,30.2,93,184,0,0,1.2,0.54,6.12,8.13,13.56,27.81,0.55
2005,1,2005,"07-03",7.95,8.7,13.2,30.2,91,184,0,0,1.2,0.54,6.12,8.13,13.56,27.81,0.55
2005,1,2005,"07-04",7.8,8.7,13.2,30,59,185,0,0,1.15,0.56,6.06,8.4,14,28.46,0.57
2005,1,2005,"07-04",7.8,8.7,13.2,30,60,185,0,0,1.15,0.56,6.06,8.4,14,28.46,0.57
2005,1,2005,"07-04",7.8,8.7,13.2,30,27,185,0,0,1.1,0.58,6.33,8.82,14.6,29.75,0.58
2005,1,2005,"07-04",7.8,8.7,13.2,30,93,185,0,0,1.2,0.54,5.79,7.95,13.4,27.14,0.55
2005,1,2005,"07-04",7.8,8.7,13.2,30,25,185,0,0,1.1,0.58,6.33,8.82,14.6,29.75,0.58
2005,1,2005,"07-04",7.8,8.7,13.2,30,58,185,0,0,1.15,0.56,6.06,8.4,14,28.46,0.57
2005,1,2005,"07-04",7.8,8.7,13.2,30,92,185,0,0,1.2,0.54,5.79,7.95,13.4,27.14,0.55
2005,1,2005,"07-04",7.8,8.7,13.2,30,26,185,0,0,1.1,0.58,6.33,8.82,14.6,29.75,0.58
2005,1,2005,"07-04",7.8,8.7,13.2,30,91,185,0,0,1.2,0.54,5.79,7.95,13.4,27.14,0.55
2005,1,2005,"07-05",7.95,8.7,13.2,30.2,59,186,0,29,1.15,0.56,8.64,8.25,13.88,30.77,0.57
2005,1,2005,"07-05",7.95,8.7,13.2,30.2,26,186,0,29,1.1,0.58,8.91,8.67,14.48,32.06,0.58
2005,1,2005,"07-05",7.95,8.7,13.2,30.2,27,186,0,29,1.1,0.58,8.91,8.67,14.48,32.06,0.58
2005,1,2005,"07-05",7.95,8.7,13.2,30.2,60,186,0,29,1.15,0.56,8.64,8.25,13.88,30.77,0.57
2005,1,2005,"07-05",7.95,8.7,13.2,30.2,25,186,0,29,1.1,0.58,8.91,8.67,14.48,32.06,0.58
2005,1,2005,"07-05",7.95,8.7,13.2,30.2,91,186,0,29,1.2,0.54,8.37,7.8,13.28,29.45,0.55
2005,1,2005,"07-05",7.95,8.7,13.2,30.2,58,186,0,29,1.15,0.56,8.64,8.25,13.88,30.77,0.57
2005,1,2005,"07-05",7.95,8.7,13.2,30.2,93,186,0,29,1.2,0.54,8.37,7.8,13.28,29.45,0.55
2005,1,2005,"07-05",7.95,8.7,13.2,30.2,92,186,0,29,1.2,0.54,8.37,7.8,13.28,29.45,0.55
2005,1,2005,"07-06",7.95,8.7,13.2,30.2,58,187,0,0,1.15,0.56,8.34,8.13,13.76,30.23,0.57
2005,1,2005,"07-06",7.95,8.7,13.2,30.2,59,187,0,0,1.15,0.56,8.34,8.13,13.76,30.23,0.57
2005,1,2005,"07-06",7.95,8.7,13.2,30.2,25,187,0,0,1.1,0.58,8.61,8.55,14.36,31.52,0.58
2005,1,2005,"07-06",7.95,8.7,13.2,30.2,26,187,0,0,1.1,0.58,8.61,8.55,14.36,31.52,0.58
2005,1,2005,"07-06",7.95,8.7,13.2,30.2,27,187,0,0,1.1,0.58,8.61,8.55,14.36,31.52,0.58
2005,1,2005,"07-06",7.95,8.7,13.2,30.2,60,187,0,0,1.15,0.56,8.34,8.13,13.76,30.23,0.57
2005,1,2005,"07-06",7.95,8.7,13.2,30.2,91,187,0,0,1.2,0.54,8.07,7.71,13.2,28.98,0.55
2005,1,2005,"07-06",7.95,8.7,13.2,30.2,92,187,0,0,1.2,0.54,8.07,7.71,13.2,28.98,0.55
2005,1,2005,"07-06",7.95,8.7,13.2,30.2,93,187,0,0,1.2,0.54,8.07,7.71,13.2,28.98,0.55
2005,1,2005,"07-07",8.25,8.85,13.2,30.6,93,188,0,0,1.2,0.54,7.65,7.56,13.04,28.25,0.55
2005,1,2005,"07-07",8.25,8.85,13.2,30.6,59,188,0,0,1.15,0.56,7.92,7.98,13.64,29.54,0.57
2005,1,2005,"07-07",8.25,8.85,13.2,30.6,25,188,0,0,1.1,0.58,8.19,8.4,14.24,30.83,0.58
2005,1,2005,"07-07",8.25,8.85,13.2,30.6,58,188,0,0,1.15,0.56,7.92,7.98,13.64,29.54,0.57
2005,1,2005,"07-07",8.25,8.85,13.2,30.6,27,188,0,0,1.1,0.58,8.19,8.4,14.24,30.83,0.58
2005,1,2005,"07-07",8.25,8.85,13.2,30.6,60,188,0,0,1.15,0.56,7.92,7.98,13.64,29.54,0.57
2005,1,2005,"07-07",8.25,8.85,13.2,30.6,26,188,0,0,1.1,0.58,8.19,8.4,14.24,30.83,0.58
2005,1,2005,"07-07",8.25,8.85,13.2,30.6,91,188,0,0,1.2,0.54,7.65,7.56,13.04,28.25,0.55
2005,1,2005,"07-07",8.25,8.85,13.2,30.6,92,188,0,0,1.2,0.54,7.65,7.56,13.04,28.25,0.55
2005,1,2005,"07-08",7.95,8.7,13.2,30.2,58,189,0,0,1.15,0.56,7.5,7.83,13.48,28.81,0.57
2005,1,2005,"07-08",7.95,8.7,13.2,30.2,27,189,0,0,1.1,0.58,7.77,8.25,14.08,30.1,0.58
2005,1,2005,"07-08",7.95,8.7,13.2,30.2,59,189,0,0,1.15,0.56,7.5,7.83,13.48,28.81,0.57
2005,1,2005,"07-08",7.95,8.7,13.2,30.2,60,189,0,0,1.15,0.56,7.5,7.83,13.48,28.81,0.57
2005,1,2005,"07-08",7.95,8.7,13.2,30.2,26,189,0,0,1.1,0.58,7.77,8.25,14.08,30.1,0.58
2005,1,2005,"07-08",7.95,8.7,13.2,30.2,92,189,0,0,1.2,0.54,7.2,7.41,12.92,27.53,0.55
2005,1,2005,"07-08",7.95,8.7,13.2,30.2,93,189,0,0,1.2,0.54,7.2,7.41,12.92,27.53,0.55
2005,1,2005,"07-08",7.95,8.7,13.2,30.2,25,189,0,0,1.1,0.58,7.77,8.25,14.08,30.1,0.58
2005,1,2005,"07-08",7.95,8.7,13.2,30.2,91,189,0,0,1.2,0.54,7.2,7.41,12.92,27.53,0.55
2005,1,2005,"07-09",7.95,8.7,13.2,30.2,60,190,0,29,1.15,0.56,9.3,8.31,13.36,30.97,0.57
2005,1,2005,"07-09",7.95,8.7,13.2,30.2,25,190,0,29,1.1,0.58,9.6,8.7,13.92,32.22,0.58
2005,1,2005,"07-09",7.95,8.7,13.2,30.2,26,190,0,29,1.1,0.58,9.6,8.7,13.92,32.22,0.58
2005,1,2005,"07-09",7.95,8.7,13.2,30.2,59,190,0,29,1.15,0.56,9.3,8.31,13.36,30.97,0.57
2005,1,2005,"07-09",7.95,8.7,13.2,30.2,58,190,0,29,1.15,0.56,9.3,8.31,13.36,30.97,0.57
2005,1,2005,"07-09",7.95,8.7,13.2,30.2,93,190,0,29,1.2,0.54,9,7.92,12.76,29.68,0.55
2005,1,2005,"07-09",7.95,8.7,13.2,30.2,91,190,0,29,1.2,0.54,9,7.92,12.76,29.68,0.55
2005,1,2005,"07-09",7.95,8.7,13.2,30.2,92,190,0,29,1.2,0.54,9,7.92,12.76,29.68,0.55
2005,1,2005,"07-09",7.95,8.7,13.2,30.2,27,190,0,29,1.1,0.58,9.6,8.7,13.92,32.22,0.58
2005,1,2005,"07-10",8.25,8.85,13.2,30.6,60,191,0,0,1.15,0.56,8.85,8.13,13.2,30.18,0.57
2005,1,2005,"07-10",8.25,8.85,13.2,30.6,58,191,0,0,1.15,0.56,8.85,8.13,13.2,30.18,0.57
2005,1,2005,"07-10",8.25,8.85,13.2,30.6,91,191,0,0,1.2,0.54,8.55,7.74,12.6,28.89,0.55
2005,1,2005,"07-10",8.25,8.85,13.2,30.6,26,191,0,0,1.1,0.58,9.18,8.52,13.8,31.5,0.58
2005,1,2005,"07-10",8.25,8.85,13.2,30.6,59,191,0,0,1.15,0.56,8.85,8.13,13.2,30.18,0.57
2005,1,2005,"07-10",8.25,8.85,13.2,30.6,25,191,0,0,1.1,0.58,9.18,8.52,13.8,31.5,0.58
2005,1,2005,"07-10",8.25,8.85,13.2,30.6,93,191,0,0,1.2,0.54,8.55,7.74,12.6,28.89,0.55
2005,1,2005,"07-10",8.25,8.85,13.2,30.6,27,191,0,0,1.1,0.58,9.18,8.52,13.8,31.5,0.58
2005,1,2005,"07-10",8.25,8.85,13.2,30.6,92,191,0,0,1.2,0.54,8.55,7.74,12.6,28.89,0.55
2005,1,2005,"07-11",8.25,8.85,13.2,30.6,58,192,0,0,1.15,0.56,8.49,7.98,13.08,29.55,0.57
2005,1,2005,"07-11",8.25,8.85,13.2,30.6,26,192,0,0,1.1,0.58,8.82,8.37,13.68,30.87,0.58
2005,1,2005,"07-11",8.25,8.85,13.2,30.6,59,192,0,0,1.15,0.56,8.49,7.98,13.08,29.55,0.57
2005,1,2005,"07-11",8.25,8.85,13.2,30.6,25,192,0,0,1.1,0.58,8.82,8.37,13.68,30.87,0.58
2005,1,2005,"07-11",8.25,8.85,13.2,30.6,92,192,0,0,1.2,0.54,8.19,7.62,12.48,28.29,0.55
2005,1,2005,"07-11",8.25,8.85,13.2,30.6,93,192,0,0,1.2,0.54,8.19,7.62,12.48,28.29,0.55
2005,1,2005,"07-11",8.25,8.85,13.2,30.6,60,192,0,0,1.15,0.56,8.49,7.98,13.08,29.55,0.57
2005,1,2005,"07-11",8.25,8.85,13.2,30.6,91,192,0,0,1.2,0.54,8.19,7.62,12.48,28.29,0.55
2005,1,2005,"07-11",8.25,8.85,13.2,30.6,27,192,0,0,1.1,0.58,8.82,8.37,13.68,30.87,0.58
2005,1,2005,"07-12",7.95,8.7,13.2,30.2,60,193,0,0,1.15,0.56,8.13,7.86,13,28.99,0.57
2005,1,2005,"07-12",7.95,8.7,13.2,30.2,25,193,0,0,1.1,0.58,8.46,8.25,13.56,30.27,0.58
2005,1,2005,"07-12",7.95,8.7,13.2,30.2,59,193,0,0,1.15,0.56,8.13,7.86,13,28.99,0.57
2005,1,2005,"07-12",7.95,8.7,13.2,30.2,58,193,0,0,1.15,0.56,8.13,7.86,13,28.99,0.57
2005,1,2005,"07-12",7.95,8.7,13.2,30.2,93,193,0,0,1.2,0.54,7.83,7.5,12.4,27.73,0.55
2005,1,2005,"07-12",7.95,8.7,13.2,30.2,92,193,0,0,1.2,0.54,7.83,7.5,12.4,27.73,0.55
2005,1,2005,"07-12",7.95,8.7,13.2,30.2,91,193,0,0,1.2,0.54,7.83,7.5,12.4,27.73,0.55
2005,1,2005,"07-12",7.95,8.7,13.2,30.2,27,193,0,0,1.1,0.58,8.46,8.25,13.56,30.27,0.58
2005,1,2005,"07-12",7.95,8.7,13.2,30.2,26,193,0,0,1.1,0.58,8.46,8.25,13.56,30.27,0.58
2005,1,2005,"07-13",7.8,8.7,13.2,30,59,194,0,0,1.15,0.56,7.8,7.74,12.88,28.42,0.57
2005,1,2005,"07-13",7.8,8.7,13.2,30,60,194,0,0,1.15,0.56,7.8,7.74,12.88,28.42,0.57
2005,1,2005,"07-13",7.8,8.7,13.2,30,58,194,0,0,1.15,0.56,7.8,7.74,12.88,28.42,0.57
2005,1,2005,"07-13",7.8,8.7,13.2,30,91,194,0,0,1.2,0.54,7.47,7.38,12.28,27.13,0.55
2005,1,2005,"07-13",7.8,8.7,13.2,30,92,194,0,0,1.2,0.54,7.47,7.38,12.28,27.13,0.55
2005,1,2005,"07-13",7.8,8.7,13.2,30,25,194,0,0,1.1,0.58,8.13,8.13,13.48,29.74,0.58
2005,1,2005,"07-13",7.8,8.7,13.2,30,26,194,0,0,1.1,0.58,8.13,8.13,13.48,29.74,0.58
2005,1,2005,"07-13",7.8,8.7,13.2,30,27,194,0,0,1.1,0.58,8.13,8.13,13.48,29.74,0.58
2005,1,2005,"07-13",7.8,8.7,13.2,30,93,194,0,0,1.2,0.54,7.47,7.38,12.28,27.13,0.55
2005,1,2005,"07-14",7.95,8.7,13.2,30.2,59,195,0,0,1.15,0.56,7.44,7.62,12.76,27.82,0.57
2005,1,2005,"07-14",7.95,8.7,13.2,30.2,25,195,0,0,1.1,0.58,7.77,8.01,13.36,29.14,0.58
2005,1,2005,"07-14",7.95,8.7,13.2,30.2,58,195,0,0,1.15,0.56,7.44,7.62,12.76,27.82,0.57
2005,1,2005,"07-14",7.95,8.7,13.2,30.2,93,195,0,0,1.2,0.54,7.11,7.26,12.16,26.53,0.55
